acronym,value,value_mean,value_ipsi,value_contra,value_left,value_right,is_seed,tract_experiment_id
ar,0.0011041965548132487,0.0011041965548132487,0.0006897462010783807,0.0015186469094858517,0.0006897462010783807,0.0015186469094858517,False,583747816
arb,2.244825858434948e-05,2.244825858434948e-05,2.3522439686396795e-05,2.137407634231443e-05,2.3522439686396795e-05,2.137407634231443e-05,False,583747816
bic,0.0004186863577064794,0.0004186863577064794,0.0004682474559675708,0.0003691252601800131,0.0004682474559675708,0.0003691252601800131,False,583747816
bsc,0.0013732238945625582,0.0013732238945625582,0.0013006444979990533,0.0014458032864845002,0.0013006444979990533,0.0014458032864845002,False,583747816
c,3.800169284960781e-05,3.800169284960781e-05,2.6951972982962557e-05,4.905141263429223e-05,2.6951972982962557e-05,4.905141263429223e-05,False,583747816
cVIIIn,0.001050711153669941,0.001050711153669941,0.0009036487001036395,0.0011977743638483943,0.0009036487001036395,0.0011977743638483943,False,583747816
cbc,3.89221938683382e-05,3.89221938683382e-05,2.3770567905805652e-05,5.4073819956876535e-05,2.3770567905805652e-05,5.4073819956876535e-05,False,583747816
cbf,0.00015466320945772897,0.00015466320945772897,0.00015382631308065404,0.00015550039702843353,0.00015382631308065404,0.00015550039702843353,False,583747816
cbp,0.0004820483574364242,0.0004820483574364242,0.00047677253373614294,0.00048732886161967793,0.00047677253373614294,0.00048732886161967793,False,583747816
cc,0.007877281930603662,0.007877281930603662,0.006812159745653838,0.008942456126675246,0.006812159745653838,0.008942456126675246,False,583747816
ccb,0.011098556759213406,0.011098556759213406,0.00986065177416819,0.012336615482091248,0.00986065177416819,0.012336615482091248,False,583747816
ccg,0.016350262455171773,0.016350262455171773,0.013382644372432702,0.019318041093416047,0.013382644372432702,0.019318041093416047,False,583747816
ccs,0.0017340341788040343,0.0017340341788040343,0.0012135713976550143,0.002254496954830904,0.0012135713976550143,0.002254496954830904,False,583747816
cett,0.007056470281921805,0.007056470281921805,0.0027635045300712226,0.011349464924374978,0.0027635045300712226,0.011349464924374978,False,583747816
chpl,0.0005743901835837051,0.0005743901835837051,0.0005298934791195386,0.0006188876446038747,0.0005298934791195386,0.0006188876446038747,False,583747816
cic,0.002053343115626976,0.002053343115626976,0.0013971544442171499,0.002709531801625394,0.0013971544442171499,0.002709531801625394,False,583747816
cing,0.01517376824047592,0.01517376824047592,0.011222916826122102,0.019129282349044197,0.011222916826122102,0.019129282349044197,False,583747816
cm,0.0009201995681553573,0.0009201995681553573,0.0006165302211444256,0.0012242994832240854,0.0006165302211444256,0.0012242994832240854,False,583747816
cpd,0.008891180953293127,0.008891180953293127,0.002913489455442433,0.014868872497892805,0.002913489455442433,0.014868872497892805,False,583747816
csc,0.01530649117248182,0.01530649117248182,0.009773756376855042,0.020839226040509185,0.009773756376855042,0.020839226040509185,False,583747816
cst,0.006791164242231098,0.006791164242231098,0.002604061580871267,0.01097821864133984,0.002604061580871267,0.01097821864133984,False,583747816
cuf,0.00012190423438925299,0.00012190423438925299,9.517339457324813e-05,0.00014863507258830016,9.517339457324813e-05,0.00014863507258830016,False,583747816
das,1.1558012298194474e-05,1.1558012298194474e-05,1.5596749371264004e-05,7.519275266744389e-06,1.5596749371264004e-05,7.519275266744389e-06,False,583747816
dc,0.00012190423600621149,0.00012190423600621149,9.517339655293852e-05,0.0001486350754594853,9.517339655293852e-05,0.0001486350754594853,False,583747816
df,0.0022247284247181877,0.0022247284247181877,0.0022281994400666135,0.002221257395128944,0.0022281994400666135,0.002221257395128944,False,583747816
dhc,0.0002675826240978997,0.0002675826240978997,0.0002176851418251166,0.00031748010685969083,0.0002176851418251166,0.00031748010685969083,False,583747816
drt,0.007056470281921805,0.007056470281921805,0.0027635045300712226,0.011349464924374978,0.0027635045300712226,0.011349464924374978,False,583747816
dscp,0.00043475625751114897,0.00043475625751114897,0.000287279502954492,0.000582233014110122,0.000287279502954492,0.000582233014110122,False,583747816
dtd,0.000711826790406208,0.000711826790406208,0.00045766957154289733,0.0009659840076894725,0.00045766957154289733,0.0009659840076894725,False,583747816
ec,0.0027934940235729917,0.0027934940235729917,0.0032713015755663232,0.0023156842818324547,0.0032713015755663232,0.0023156842818324547,False,583747816
ee,0.00012513811287741752,0.00012513811287741752,0.00014285658118462822,0.00010741964547637078,0.00014285658118462822,0.00010741964547637078,False,583747816
em,0.003734538770036994,0.003734538770036994,0.0011411549217926647,0.00632792260708873,0.0011411549217926647,0.00632792260708873,False,583747816
eps,0.002492932950126947,0.002492932950126947,0.0013660441200875433,0.003619705162091947,0.0013660441200875433,0.003619705162091947,False,583747816
epsc,0.014238652363561036,0.014238652363561036,0.006148909271440726,0.022328166390900656,0.006148909271440726,0.022328166390900656,False,583747816
fa,0.006361607989607923,0.006361607989607923,0.005588924890290316,0.007134286115470473,0.005588924890290316,0.007134286115470473,False,583747816
fi,0.00012183964835828027,0.00012183964835828027,0.00011100609269412526,0.00013267320421060587,0.00011100609269412526,0.00013267320421060587,False,583747816
fiber tracts,0.0029815360171985186,0.0029815360171985186,0.0021455582132415335,0.003817732727517995,0.0021455582132415335,0.003817732727517995,False,583747816
fp,0.001355617040907921,0.001355617040907921,0.0010882835794507274,0.001622950497114742,0.0010882835794507274,0.001622950497114742,False,583747816
fr,0.006267915729412652,0.006267915729412652,0.002627371393367149,0.009908460059899996,0.002627371393367149,0.009908460059899996,False,583747816
fx,0.0013292479924136111,0.0013292479924136111,0.0006532249203048563,0.0020052710717926147,0.0006532249203048563,0.0020052710717926147,False,583747816
fxpo,0.0013098077734792928,0.0013098077734792928,0.000647482493733989,0.0019721330532246027,0.000647482493733989,0.0019721330532246027,False,583747816
fxs,0.0003275427208399662,0.0003275427208399662,0.00022660798041176973,0.0004284771439912358,0.00022660798041176973,0.0004284771439912358,False,583747816
gVIIn,0.0001592529667850464,0.0001592529667850464,0.00015286568969076337,0.00016564024415400403,0.00015286568969076337,0.00016564024415400403,False,583747816
grey,0.003910999060842629,0.003910999060842629,0.002584362082042523,0.0052390332497713925,0.002584362082042523,0.0052390332497713925,False,583747816
hbc,0.00042481095256777506,0.00042481095256777506,0.00034959976440683755,0.0005000221395050654,0.00034959976440683755,0.0005000221395050654,False,583747816
hc,0.00025459353221025764,0.00025459353221025764,0.00020737161584041884,0.0003018154484589757,0.00020737161584041884,0.0003018154484589757,False,583747816
icp,0.0002760017850794398,0.0002760017850794398,0.0002460982648720486,0.0003059034373695612,0.0002460982648720486,0.0003059034373695612,False,583747816
int,0.007209152637966428,0.007209152637966428,0.0029632956635556726,0.011454838408827666,0.0029632956635556726,0.011454838408827666,False,583747816
lfbs,0.006602790906535646,0.006602790906535646,0.004820528595550217,0.00838506513914292,0.004820528595550217,0.00838506513914292,False,583747816
lfbst,0.0021118801532095033,0.0021118801532095033,0.0017174555859160692,0.0025063047519135783,0.0017174555859160692,0.0025063047519135783,False,583747816
ll,0.0003920642400735874,0.0003920642400735874,0.0004721004774476993,0.0003120280017477252,0.0004721004774476993,0.0003120280017477252,False,583747816
lot,0.0009650927074028315,0.0009650927074028315,0.0010319477308205595,0.0008982380452441287,0.0010319477308205595,0.0008982380452441287,False,583747816
lotd,3.555079363018613e-05,3.555079363018613e-05,6.020480755373466e-05,1.088654602164747e-05,6.020480755373466e-05,1.088654602164747e-05,False,583747816
lotg,0.0008279647862779856,0.0008279647862779856,0.0008887307807298339,0.0007672275892842397,0.0008887307807298339,0.0007672275892842397,False,583747816
mcp,0.0005964596447361777,0.0005964596447361777,0.0006844376906136437,0.0005084896461968138,0.0006844376906136437,0.0005084896461968138,False,583747816
mct,0.000680584378946961,0.000680584378946961,0.0004616170062932881,0.0008995517443003079,0.0004616170062932881,0.0008995517443003079,False,583747816
mfb,0.012171881177620523,0.012171881177620523,0.007879474203874479,0.01646428816980361,0.007879474203874479,0.01646428816980361,False,583747816
mfbc,0.003359382175973756,0.003359382175973756,0.002463831111259712,0.004255153842229173,0.002463831111259712,0.004255153842229173,False,583747816
mfbs,0.003619448662758034,0.003619448662758034,0.0025501638643715967,0.004688970362306684,0.0025501638643715967,0.004688970362306684,False,583747816
mfbse,0.003277701599910886,0.003277701599910886,0.0013867795200213993,0.0051686236798003755,0.0013867795200213993,0.0051686236798003755,False,583747816
mfbsma,0.009141887788937462,0.009141887788937462,0.005985179187510054,0.012298596390364878,0.005985179187510054,0.012298596390364878,False,583747816
mfsbshy,0.005589881713125051,0.005589881713125051,0.003203217144948943,0.007976546281301155,0.003203217144948943,0.007976546281301155,False,583747816
ml,0.0072884370654554415,0.0072884370654554415,0.002852908247937382,0.011723962368234688,0.002852908247937382,0.011723962368234688,False,583747816
mlf,0.0007964319925254877,0.0007964319925254877,0.0006094955983345772,0.0009833683848810915,0.0006094955983345772,0.0009833683848810915,False,583747816
moV,0.0004068967561669853,0.0004068967561669853,0.0005122123846094839,0.00030158112769801794,0.0005122123846094839,0.00030158112769801794,False,583747816
mp,0.005721508630166474,0.005721508630166474,0.003515969098357214,0.007927048164642186,0.003515969098357214,0.007927048164642186,False,583747816
mtg,0.003874510725624755,0.003874510725624755,0.002514786129395073,0.005234235319159239,0.002514786129395073,0.005234235319159239,False,583747816
mtt,0.012885036424197244,0.012885036424197244,0.00864270806927475,0.017127364763987594,0.00864270806927475,0.017127364763987594,False,583747816
nst,0.014238652434585965,0.014238652434585965,0.006148909298102331,0.02232816657731383,0.006148909298102331,0.02232816657731383,False,583747816
och,0.0005915514540893705,0.0005915514540893705,0.0006055609401779874,0.000577541967312719,0.0006055609401779874,0.000577541967312719,False,583747816
onl,0.00033516470760888126,0.00033516470760888126,0.000324557554501758,0.00034550490461844656,0.000324557554501758,0.00034550490461844656,False,583747816
opt,0.0005069493548654552,0.0005069493548654552,0.0005283279184246542,0.00048557079064268023,0.0005283279184246542,0.00048557079064268023,False,583747816
or,0.002236711463492714,0.002236711463492714,0.0019781435882781115,0.002495279393422002,0.0019781435882781115,0.002495279393422002,False,583747816
pc,0.005664011201959358,0.005664011201959358,0.003305749269616544,0.008022273125378053,0.003305749269616544,0.008022273125378053,False,583747816
pm,0.008247727535352477,0.008247727535352477,0.004857112903588998,0.01163834209928015,0.004857112903588998,0.01163834209928015,False,583747816
py,0.002482368837512509,0.002482368837512509,0.0009348755201809085,0.004029862154343142,0.0009348755201809085,0.004029862154343142,False,583747816
pyd,0.0022634545779773186,0.0022634545779773186,0.0016081516488128443,0.0029187507583554474,0.0016081516488128443,0.0029187507583554474,False,583747816
root,0.003788717765047859,0.003788717765047859,0.002529600639120956,0.005049043337249659,0.002529600639120956,0.005049043337249659,False,583747816
rust,0.0010454902659034952,0.0010454902659034952,0.00075242109918487,0.0013385082254220634,0.00075242109918487,0.0013385082254220634,False,583747816
sAMY,0.00012392130422567382,0.00012392130422567382,6.900630305986375e-05,0.00017883630539148544,6.900630305986375e-05,0.00017883630539148544,False,583747816
sV,0.0001719486467230082,0.0001719486467230082,0.00016535137933456622,0.0001785459135790566,0.00016535137933456622,0.0001785459135790566,False,583747816
scp,0.0005450496849941281,0.0005450496849941281,0.0004454556024038613,0.000644642736101631,0.0004454556024038613,0.000644642736101631,False,583747816
sctd,0.0004681292048492349,0.0004681292048492349,0.00047553099803129877,0.00046072759612910194,0.00047553099803129877,0.00046072759612910194,False,583747816
sctv,0.0007184816146402758,0.0007184816146402758,0.0006442976015814347,0.000792666083146155,0.0006442976015814347,0.000792666083146155,False,583747816
scwm,0.0019133709062437924,0.0019133709062437924,0.0016975949461090797,0.0021291553138655635,0.0016975949461090797,0.0021291553138655635,False,583747816
sm,0.0019297664197226094,0.0019297664197226094,0.0008016901823281681,0.00305784266846422,0.0008016901823281681,0.00305784266846422,False,583747816
sptV,0.00010380912547885221,0.00010380912547885221,9.134319246956068e-05,0.00011627505847214467,9.134319246956068e-05,0.00011627505847214467,False,583747816
st,0.0006469477149453727,0.0006469477149453727,0.00022837414814460587,0.00106552128233865,0.00022837414814460587,0.00106552128233865,False,583747816
stc,6.0869450225223954e-05,6.0869450225223954e-05,1.984750926776561e-05,0.0001018913908979709,1.984750926776561e-05,0.0001018913908979709,False,583747816
sup,0.0005659509577189037,0.0005659509577189037,0.00031962931664472795,0.000812272602865481,0.00031962931664472795,0.000812272602865481,False,583747816
tb,0.0033881660780613137,0.0033881660780613137,0.002470706766735432,0.004305625404417303,0.002470706766735432,0.004305625404417303,False,583747816
ts,6.973240004688635e-05,6.973240004688635e-05,0.00010176293168275161,3.770186874414075e-05,0.00010176293168275161,3.770186874414075e-05,False,583747816
tsp,0.0016247351205579768,0.0016247351205579768,0.0010412088833311789,0.002208261959328794,0.0010412088833311789,0.002208261959328794,False,583747816
tspc,0.0016373098601269681,0.0016373098601269681,0.0010492475484628978,0.0022253727855913634,0.0010492475484628978,0.0022253727855913634,False,583747816
tspd,0.00016455463641558104,0.00016455463641558104,2.6820363606983333e-05,0.00030228890953402845,2.6820363606983333e-05,0.00030228890953402845,False,583747816
uf,9.104031670261885e-05,9.104031670261885e-05,7.774112869888584e-05,0.00010433950517071962,7.774112869888584e-05,0.00010433950517071962,False,583747816
vVIIIn,0.00010997275406547769,0.00010997275406547769,0.00011182346930616933,0.00010812203862756564,0.00011182346930616933,0.00010812203862756564,False,583747816
vhc,6.312287775136994e-05,6.312287775136994e-05,5.534112730846356e-05,7.090462829123653e-05,5.534112730846356e-05,7.090462829123653e-05,False,583747816
von,0.0023978684318377574,0.0023978684318377574,0.002481498742675157,0.002314238119126315,0.002481498742675157,0.002314238119126315,False,583747816
vtd,0.0006175825645182445,0.0006175825645182445,0.00043021108601250273,0.0008049540459784314,0.00043021108601250273,0.0008049540459784314,False,583747816
x,0.00010779868507429246,0.00010779868507429246,0.00014844874886972383,6.714861954921922e-05,0.00014844874886972383,6.714861954921922e-05,False,583747816
y,5.309550364589698e-06,5.309550364589698e-06,9.98810383054982e-06,6.309968968421384e-07,9.98810383054982e-06,6.309968968421384e-07,False,583747816
